Student_ID,Age,Gender,First_Generation,Family_Income,Household_Size,Housing_Status,Scholarship,Tuition_Base,Semester,Course_Load,Work_Hours,Emergency_Expense,Sem_GPA,Attendance,LMS_Logins,Advising_Visits,Failed_Courses,Financial_Stress,Target_Dropout_Next_Sem,End_of_Semester_Status,Censored
STU_02111,18,Female,1,54000.0,2,Off-Campus,0,15000,3,15,19.5,0.0,3.0,83.8,79.0,0,1,1.0,1,Dropped_Out,0
STU_02112,18,Female,0,56000.0,5,Off-Campus,1,15000,1,12,9.2,0.0,1.72,81.1,60.0,0,1,3.4,0,Enrolled,0
STU_02112,18,Female,0,56000.0,5,Off-Campus,1,15000,2,12,1.7,0.0,1.85,80.1,42.0,1,0,1.0,0,Enrolled,0
STU_02112,18,Female,0,56000.0,5,Off-Campus,1,15000,3,12,4.6,0.0,1.93,77.9,40.0,2,1,1.3,0,Enrolled,1
STU_02113,29,Female,1,42000.0,4,With Parents,0,25000,1,15,37.5,0.0,2.43,77.0,69.0,1,0,4.0,0,Enrolled,0
STU_02113,29,Female,1,42000.0,4,With Parents,0,25000,2,15,40.0,0.0,2.34,74.4,73.0,2,0,3.8,0,Enrolled,0
STU_02113,29,Female,1,42000.0,4,With Parents,0,25000,3,15,38.0,0.0,2.15,71.0,78.0,0,3,3.6,0,Enrolled,0
STU_02113,29,Female,1,42000.0,4,With Parents,0,25000,4,15,35.0,1039.0,2.11,67.7,42.0,2,0,4.5,0,Enrolled,1
STU_02114,21,Male,1,92000.0,5,Off-Campus,0,45000,1,12,19.3,0.0,1.95,91.8,55.0,0,1,3.0,1,Dropped_Out,0
STU_02115,27,Male,0,132000.0,4,With Parents,0,15000,1,18,12.4,0.0,2.68,90.6,66.0,0,0,1.0,0,Enrolled,0
STU_02115,27,Male,0,132000.0,4,With Parents,0,15000,2,18,4.2,0.0,2.74,89.2,65.0,0,1,1.0,0,Enrolled,0
STU_02115,27,Male,0,132000.0,4,With Parents,0,15000,3,18,8.6,0.0,2.78,87.0,58.0,0,0,1.0,0,Enrolled,1
STU_02116,19,Female,1,27000.0,2,Off-Campus,0,45000,1,12,11.3,0.0,3.34,88.1,92.0,0,1,4.7,0,Enrolled,1
STU_02117,23,Female,1,,4,With Parents,0,15000,1,15,20.3,0.0,1.8,88.9,55.0,1,2,2.1,1,Dropped_Out,0
STU_02118,20,Male,0,24000.0,3,On-Campus,0,45000,1,15,26.3,0.0,2.9,81.9,58.0,0,2,6.0,0,Enrolled,0
STU_02118,20,Male,0,24000.0,3,On-Campus,0,45000,2,15,21.3,0.0,2.75,82.8,69.0,0,0,4.1,0,Enrolled,0
STU_02118,20,Male,0,24000.0,3,On-Campus,0,45000,3,15,32.3,3397.0,2.43,82.1,68.0,0,1,8.3,0,Enrolled,0
STU_02118,20,Male,0,24000.0,3,On-Campus,0,45000,4,15,24.4,0.0,2.26,80.3,62.0,1,1,6.6,0,Enrolled,0
STU_02118,20,Male,0,24000.0,3,On-Campus,0,45000,5,15,25.2,0.0,2.07,82.3,56.0,0,3,6.5,0,Enrolled,0
STU_02118,20,Male,0,24000.0,3,On-Campus,0,45000,6,15,26.8,0.0,1.94,82.4,48.0,0,1,7.1,0,Enrolled,0
STU_02118,20,Male,0,24000.0,3,On-Campus,0,45000,7,15,27.7,0.0,1.84,79.4,64.0,1,0,6.6,0,Enrolled,0
STU_02118,20,Male,0,24000.0,3,On-Campus,0,45000,8,15,21.9,3993.0,1.78,81.5,42.0,0,0,5.7,1,Dropped_Out,0
STU_02119,20,Female,0,134000.0,3,With Parents,1,45000,1,15,9.0,0.0,3.04,95.6,54.0,0,1,1.0,0,Enrolled,1
STU_02120,19,Male,0,54000.0,4,With Parents,0,25000,1,15,10.9,0.0,2.73,91.8,51.0,0,0,2.2,0,Enrolled,0
STU_02120,19,Male,0,54000.0,4,With Parents,0,25000,2,15,3.5,0.0,2.66,92.4,57.0,0,0,1.1,0,Enrolled,0
STU_02120,19,Male,0,54000.0,4,With Parents,0,25000,3,18,12.2,0.0,2.48,87.2,73.0,0,3,3.6,0,Enrolled,0
STU_02120,19,Male,0,54000.0,4,With Parents,0,25000,4,15,10.3,0.0,2.3,86.6,70.0,1,1,2.0,1,Dropped_Out,0
STU_02121,21,Male,0,48000.0,2,On-Campus,0,45000,1,15,23.7,0.0,3.04,87.6,58.0,0,0,3.2,0,Enrolled,1
STU_02122,20,Male,1,25000.0,2,With Parents,0,15000,1,12,29.7,0.0,3.48,92.0,70.0,0,1,2.0,0,Enrolled,0
STU_02122,20,Male,1,25000.0,2,With Parents,0,15000,2,12,29.7,0.0,3.28,89.3,78.0,0,1,1.6,0,Enrolled,0
STU_02122,20,Male,1,25000.0,2,With Parents,0,15000,3,12,28.1,0.0,3.12,87.4,71.0,0,0,1.1,0,Enrolled,0
STU_02122,20,Male,1,25000.0,2,With Parents,0,15000,4,15,37.6,0.0,2.88,80.3,91.0,0,0,3.3,0,Enrolled,0
STU_02122,20,Male,1,25000.0,2,With Parents,0,15000,5,12,33.0,0.0,2.72,77.7,51.0,0,0,4.8,0,Enrolled,0
STU_02122,20,Male,1,25000.0,2,With Parents,0,15000,6,12,34.2,0.0,2.64,79.1,72.0,1,1,1.0,0,Enrolled,0
STU_02122,20,Male,1,25000.0,2,With Parents,0,15000,7,12,28.2,0.0,2.61,81.0,64.0,0,1,1.5,0,Enrolled,0
STU_02122,20,Male,1,25000.0,2,With Parents,0,15000,8,12,35.4,0.0,2.39,79.0,61.0,0,1,3.5,0,Graduated,0
STU_02123,19,male,0,43000.0,6,On-Campus,0,45000,1,15,38.9,0.0,2.67,82.7,51.0,0,1,8.3,0,Enrolled,0
STU_02123,19,male,0,43000.0,6,On-Campus,0,45000,2,15,28.2,0.0,2.52,84.0,78.0,0,2,7.0,0,Enrolled,0
STU_02123,19,male,0,43000.0,6,On-Campus,0,45000,3,15,32.9,0.0,2.23,81.2,55.0,1,1,7.9,1,Dropped_Out,0
STU_02124,18,Female,0,47000.0,5,Off-Campus,0,25000,1,18,34.3,0.0,2.03,89.4,51.0,0,2,2.9,0,Enrolled,0
STU_02124,18,Female,0,47000.0,5,Off-Campus,0,25000,2,15,38.3,0.0,1.93,88.4,56.0,1,1,4.3,1,Dropped_Out,0
STU_02125,19,Other,0,26000.0,3,With Parents,0,15000,1,15,15.8,0.0,3.61,91.1,82.0,0,0,1.4,0,Enrolled,0
STU_02125,19,Other,0,26000.0,3,With Parents,0,15000,2,15,15.3,0.0,3.56,87.8,86.0,1,0,2.5,0,Enrolled,0
STU_02125,19,Other,0,,3,With Parents,0,15000,3,15,26.5,0.0,3.35,88.0,70.0,0,0,1.1,0,Enrolled,0
STU_02125,19,Other,0,26000.0,3,With Parents,0,15000,4,15,11.1,0.0,3.25,89.1,74.0,0,0,1.0,0,Enrolled,0
STU_02125,19,Other,0,26000.0,3,With Parents,0,15000,5,18,23.8,0.0,2.54,82.2,47.0,0,0,1.6,0,Enrolled,0
STU_02125,19,Other,0,26000.0,3,With Parents,0,15000,6,15,17.3,0.0,2.56,81.7,54.0,0,1,1.0,0,Enrolled,1
STU_02126,19,Male,0,54000.0,6,On-Campus,0,15000,1,12,0.0,0.0,2.87,91.9,76.0,1,0,3.7,0,Enrolled,1
STU_02127,18,Male,0,29000.0,1,On-Campus,0,25000,1,15,18.0,0.0,2.42,88.5,53.0,0,0,2.7,0,Enrolled,0
STU_02127,18,Male,0,29000.0,1,On-Campus,0,25000,2,15,17.9,0.0,2.39,85.7,73.0,0,0,1.8,0,Enrolled,0
STU_02127,18,Male,0,29000.0,1,On-Campus,0,25000,3,15,18.3,0.0,2.28,83.3,56.0,2,0,3.1,0,Enrolled,0
STU_02127,18,Male,0,29000.0,1,On-Campus,0,25000,4,12,17.4,0.0,2.23,81.8,66.0,0,0,1.0,1,Dropped_Out,0
STU_02128,18,Female,1,64000.0,3,Off-Campus,0,15000,1,15,10.1,0.0,2.7,95.1,69.0,0,0,1.7,0,Enrolled,0
STU_02128,18,Female,1,64000.0,3,Off-Campus,0,15000,2,15,0.6,0.0,2.7,92.5,55.0,0,1,1.6,0,Enrolled,0
STU_02128,18,Female,1,64000.0,3,Off-Campus,0,15000,3,12,12.1,0.0,2.64,89.9,79.0,0,0,2.3,0,Enrolled,1
STU_02129,19,Male,0,27000.0,3,Off-Campus,0,15000,1,15,35.0,0.0,3.35,93.9,69.0,0,0,3.6,0,Enrolled,0
STU_02129,19,Male,0,27000.0,3,Off-Campus,0,15000,2,15,39.8,0.0,2.87,84.6,68.0,1,1,5.6,0,Enrolled,0
STU_02129,19,Male,0,27000.0,3,Off-Campus,0,15000,3,15,35.2,0.0,2.65,82.6,,0,2,4.2,0,Enrolled,1
STU_02130,20,Female,0,54000.0,4,With Parents,0,25000,1,12,0.0,0.0,3.71,91.2,88.0,0,0,1.0,0,Enrolled,0
STU_02130,20,Female,0,54000.0,4,With Parents,0,25000,2,12,0.0,0.0,3.47,89.3,67.0,1,1,1.9,0,Enrolled,1
STU_02131,20,Female,1,44000.0,5,Off-Campus,0,15000,1,15,13.2,0.0,2.69,89.1,60.0,2,1,4.0,0,Enrolled,0
STU_02131,20,Female,1,44000.0,5,Off-Campus,0,15000,2,15,16.7,0.0,2.58,85.8,92.0,0,1,3.2,0,Enrolled,0
STU_02131,20,Female,1,44000.0,5,Off-Campus,0,15000,3,15,14.5,0.0,2.65,84.1,57.0,0,1,2.3,0,Enrolled,1
STU_02132,17,Female,1,59000.0,4,With Parents,0,45000,1,15,32.8,0.0,2.46,76.5,42.0,1,0,5.9,0,Enrolled,0
STU_02132,17,Female,1,59000.0,4,With Parents,0,45000,2,18,29.0,0.0,2.01,76.4,54.0,1,4,2.6,1,Dropped_Out,0
STU_02133,24,Male,0,54000.0,4,Off-Campus,0,15000,1,15,6.4,0.0,3.6,91.1,101.0,0,0,2.8,0,Enrolled,0
STU_02133,24,Male,0,54000.0,4,Off-Campus,0,15000,2,15,2.8,0.0,3.47,86.4,87.0,0,0,1.5,0,Enrolled,0
STU_02133,24,Male,0,54000.0,4,Off-Campus,0,15000,3,15,11.2,0.0,3.16,85.2,58.0,2,0,4.2,0,Enrolled,0
STU_02133,24,Male,0,54000.0,4,Off-Campus,0,15000,4,15,6.1,1442.0,3.0,85.2,73.0,0,1,2.3,0,Enrolled,0
STU_02133,24,Male,0,,4,Off-Campus,0,15000,5,15,11.9,2390.0,2.99,87.3,73.0,1,1,1.8,0,Enrolled,0
STU_02133,24,Male,0,54000.0,4,Off-Campus,0,15000,6,15,11.3,0.0,2.81,85.5,57.0,0,0,2.8,0,Enrolled,1
STU_02134,25,Male,0,52000.0,6,Off-Campus,0,25000,1,15,9.1,0.0,3.35,86.0,66.0,0,0,4.0,0,Enrolled,0
STU_02134,25,Male,0,52000.0,6,Off-Campus,0,25000,2,9,9.5,0.0,3.05,86.5,61.0,0,0,5.8,1,Dropped_Out,0
STU_02135,20,Male,0,31000.0,3,Off-Campus,0,25000,1,18,18.1,0.0,2.51,87.4,62.0,1,0,4.1,0,Enrolled,0
STU_02135,20,Male,0,31000.0,3,Off-Campus,0,25000,2,18,23.3,0.0,1.94,80.8,48.0,1,4,5.4,1,Dropped_Out,0
STU_02136,21,Male,0,,1,Off-Campus,0,25000,1,15,7.4,0.0,3.18,93.9,76.0,1,0,1.4,0,Enrolled,0
STU_02136,21,Male,0,68000.0,1,Off-Campus,0,25000,2,15,8.9,0.0,3.02,92.0,51.0,0,2,1.0,0,Enrolled,1
STU_02137,20,Female,0,58000.0,4,Off-Campus,1,15000,1,12,8.5,2564.0,3.4,89.9,63.0,0,0,1.2,0,Enrolled,0
STU_02137,20,Female,0,58000.0,4,Off-Campus,1,15000,2,12,5.5,0.0,3.2,89.7,90.0,1,0,1.3,0,Enrolled,0
STU_02137,20,Female,0,58000.0,4,Off-Campus,1,15000,3,12,8.1,0.0,3.12,86.3,81.0,1,1,1.0,0,Enrolled,0
STU_02137,20,Female,0,58000.0,4,Off-Campus,1,15000,4,12,11.9,0.0,2.89,83.6,69.0,1,0,1.0,0,Enrolled,0
STU_02137,20,Female,0,58000.0,4,Off-Campus,1,15000,5,12,13.1,0.0,2.87,84.0,71.0,0,1,1.0,0,Enrolled,0
STU_02137,20,Female,0,58000.0,4,Off-Campus,1,15000,6,12,2.3,0.0,2.67,84.5,63.0,2,0,2.1,0,Enrolled,1
STU_02138,20,Male,1,72000.0,4,With Parents,0,45000,1,15,0.0,0.0,2.93,88.4,73.0,0,0,1.0,0,Enrolled,0
STU_02138,20,Male,1,,4,With Parents,0,45000,2,15,0.0,0.0,2.99,88.8,76.0,1,2,1.0,0,Enrolled,0
STU_02138,20,Male,1,72000.0,4,With Parents,0,45000,3,15,4.0,0.0,2.83,81.9,97.0,1,1,2.1,0,Enrolled,0
STU_02138,20,Male,1,72000.0,4,With Parents,0,45000,4,18,0.0,0.0,2.79,83.0,72.0,0,0,1.7,0,Enrolled,0
STU_02138,20,Male,1,72000.0,4,With Parents,0,45000,5,15,2.9,0.0,2.67,84.6,64.0,0,0,2.8,0,Enrolled,0
STU_02138,20,Male,1,72000.0,4,With Parents,0,45000,6,12,0.0,0.0,2.5,86.1,74.0,0,0,2.7,0,Enrolled,0
STU_02138,20,Male,1,72000.0,4,With Parents,0,45000,7,15,0.0,0.0,2.47,89.0,74.0,1,2,1.0,0,Enrolled,0
STU_02138,20,Male,1,72000.0,4,With Parents,0,45000,8,15,2.5,0.0,2.41,83.7,66.0,0,2,2.3,0,Graduated,0
STU_02139,17,Female,0,48000.0,5,Off-Campus,0,25000,1,15,18.8,0.0,3.19,74.7,69.0,0,0,3.4,0,Enrolled,0
STU_02139,17,Female,0,48000.0,5,Off-Campus,0,25000,2,15,21.9,0.0,2.95,74.6,82.0,1,0,5.0,0,Enrolled,1
STU_02140,19,Male,0,44000.0,3,On-Campus,0,25000,1,15,13.1,0.0,3.59,82.4,78.0,0,0,1.3,0,Enrolled,0
STU_02140,19,Male,0,44000.0,3,On-Campus,0,25000,2,15,11.7,0.0,3.45,83.9,80.0,0,0,3.1,0,Enrolled,0
STU_02140,19,Male,0,44000.0,3,On-Campus,0,25000,3,12,25.1,0.0,3.22,84.9,56.0,1,0,4.0,0,Enrolled,0
STU_02140,19,Male,0,44000.0,3,On-Campus,0,25000,4,12,21.6,0.0,2.74,83.5,73.0,0,0,5.3,0,Enrolled,1
STU_02141,19,Male,0,27000.0,1,Off-Campus,0,45000,1,12,27.3,0.0,2.55,82.2,60.0,0,0,2.8,0,Enrolled,0
STU_02141,19,Male,0,27000.0,1,Off-Campus,0,45000,2,15,27.4,0.0,2.55,81.7,64.0,0,0,3.7,0,Enrolled,0
STU_02141,19,Male,0,27000.0,1,Off-Campus,0,45000,3,15,20.9,0.0,2.55,81.3,67.0,1,0,1.6,0,Enrolled,0
STU_02141,19,Male,0,27000.0,1,Off-Campus,0,45000,4,15,25.5,0.0,2.64,76.5,88.0,1,0,1.5,0,Enrolled,0
STU_02141,19,Male,0,27000.0,1,Off-Campus,0,45000,5,15,29.0,0.0,2.3,74.4,45.0,1,0,5.1,0,Enrolled,0
STU_02141,19,Male,0,27000.0,1,Off-Campus,0,45000,6,12,31.4,0.0,2.24,75.1,81.0,1,0,5.0,0,Enrolled,0
STU_02141,19,Male,0,27000.0,1,Off-Campus,0,45000,7,18,30.9,0.0,1.77,73.8,54.0,1,0,3.6,1,Dropped_Out,0
STU_02142,25,Male,0,33000.0,2,On-Campus,0,45000,1,15,10.7,0.0,3.31,95.4,88.0,0,0,3.2,0,Enrolled,0
STU_02142,25,Male,0,33000.0,2,On-Campus,0,45000,2,15,13.2,0.0,3.1,91.4,83.0,0,0,1.8,0,Enrolled,0
STU_02142,25,Male,0,33000.0,2,On-Campus,0,45000,3,15,16.4,0.0,2.84,86.2,67.0,0,2,2.4,0,Enrolled,0
STU_02142,25,Male,0,33000.0,2,On-Campus,0,45000,4,15,18.0,0.0,2.72,84.2,81.0,0,0,3.5,0,Enrolled,0
STU_02142,25,Male,0,33000.0,2,On-Campus,0,45000,5,15,20.1,0.0,2.7,83.6,59.0,2,2,1.1,1,Dropped_Out,0
STU_02143,19,Male,1,37000.0,5,Off-Campus,0,25000,1,12,20.8,0.0,2.77,92.9,61.0,0,0,5.0,1,Dropped_Out,0
STU_02144,24,Female,1,87000.0,6,On-Campus,0,25000,1,15,22.1,0.0,3.43,91.8,,0,1,2.8,0,Enrolled,1
STU_02145,19,Female,0,23000.0,2,On-Campus,1,15000,1,15,33.7,0.0,3.59,89.7,59.0,0,0,3.1,0,Enrolled,1
STU_02146,18,Male,0,22000.0,4,With Parents,0,15000,1,15,26.1,1784.0,2.46,93.8,90.0,0,1,5.9,0,Enrolled,0
STU_02146,18,Male,0,22000.0,4,With Parents,0,15000,2,15,14.4,0.0,2.3,84.8,76.0,1,0,2.7,0,Enrolled,0
STU_02146,18,Male,0,22000.0,4,With Parents,0,15000,3,15,21.2,0.0,2.01,77.1,58.0,1,3,5.5,1,Dropped_Out,0
STU_02147,17,Female,1,47000.0,3,On-Campus,0,25000,1,18,24.9,1677.0,2.24,94.1,57.0,2,1,4.3,0,Enrolled,0
STU_02147,17,Female,1,,3,On-Campus,0,25000,2,18,30.0,0.0,1.87,89.1,52.0,1,1,1.8,0,Enrolled,0
STU_02147,17,Female,1,47000.0,3,On-Campus,0,25000,3,18,22.3,0.0,1.44,80.1,49.0,0,1,4.4,0,Enrolled,1
STU_02148,20,Female,0,31000.0,4,On-Campus,1,15000,1,18,26.4,0.0,1.64,80.9,43.0,1,0,2.9,0,Enrolled,0
STU_02148,20,Female,0,31000.0,4,On-Campus,1,15000,2,18,27.9,0.0,1.37,80.3,67.0,0,1,1.6,0,Enrolled,0
STU_02148,20,Female,0,31000.0,4,On-Campus,1,15000,3,15,22.5,0.0,1.63,83.7,61.0,2,0,2.4,0,Enrolled,0
STU_02148,20,Female,0,31000.0,4,On-Campus,1,15000,4,18,23.9,0.0,1.36,85.1,54.0,2,2,1.7,0,Enrolled,0
STU_02148,20,Female,0,31000.0,4,On-Campus,1,15000,5,18,27.0,0.0,1.04,80.8,54.0,0,0,3.2,0,Enrolled,0
STU_02148,20,Female,0,31000.0,4,On-Campus,1,15000,6,18,26.3,0.0,0.9,79.3,32.0,0,2,1.5,1,Dropped_Out,0
STU_02149,18,F,1,39000.0,1,With Parents,1,25000,1,15,2.2,0.0,3.32,88.2,84.0,0,0,1.0,0,Enrolled,0
STU_02149,18,F,1,39000.0,1,With Parents,1,25000,2,15,13.7,0.0,3.15,87.3,76.0,0,0,1.0,0,Enrolled,0
STU_02149,18,F,1,39000.0,1,With Parents,1,25000,3,15,11.0,0.0,3.09,83.1,52.0,0,0,1.0,0,Enrolled,1
STU_02150,17,Male,0,38000.0,6,On-Campus,0,15000,1,12,5.6,0.0,2.69,91.4,74.0,0,0,3.4,0,Enrolled,0
STU_02150,17,Male,0,38000.0,6,On-Campus,0,15000,2,15,18.5,1746.0,2.53,88.0,60.0,1,0,4.7,0,Enrolled,0
STU_02150,17,Male,0,38000.0,6,On-Campus,0,15000,3,15,17.8,0.0,2.28,101.0,49.0,1,0,5.0,0,Enrolled,0
STU_02150,17,Male,0,38000.0,6,On-Campus,0,15000,4,15,17.0,0.0,2.21,73.7,55.0,2,1,3.4,0,Enrolled,0
STU_02150,17,Male,0,38000.0,6,On-Campus,0,15000,5,15,16.8,0.0,2.18,75.1,42.0,1,0,4.1,0,Enrolled,0
STU_02150,17,Male,0,38000.0,6,On-Campus,0,15000,6,15,21.7,2644.0,2.05,82.0,69.0,2,0,5.0,0,Enrolled,0
STU_02150,17,Male,0,38000.0,6,On-Campus,0,15000,7,15,8.8,0.0,2.02,78.1,45.0,1,1,4.0,0,Enrolled,0
STU_02150,17,Male,0,38000.0,6,On-Campus,0,15000,8,15,10.7,0.0,2.1,75.8,52.0,0,3,2.7,0,Graduated,0
STU_02151,20,Female,0,34000.0,3,With Parents,0,15000,1,15,19.5,0.0,2.85,81.6,74.0,0,2,2.2,0,Enrolled,0
STU_02151,20,Female,0,34000.0,3,With Parents,0,15000,2,12,16.3,0.0,2.82,86.6,76.0,1,0,2.4,0,Enrolled,0
STU_02151,20,Female,0,34000.0,3,With Parents,0,15000,3,15,22.0,2380.0,2.57,83.6,93.0,1,1,3.2,0,Enrolled,0
STU_02151,20,Female,0,34000.0,3,With Parents,0,15000,4,15,18.2,0.0,2.58,83.8,56.0,2,1,3.4,0,Enrolled,1
STU_02152,20,Female,0,31000.0,4,Off-Campus,0,25000,1,12,29.4,0.0,3.03,84.4,59.0,0,0,2.8,0,Enrolled,0
STU_02152,20,Female,0,31000.0,4,Off-Campus,0,25000,2,12,37.3,0.0,2.73,85.0,60.0,0,1,4.7,0,Enrolled,0
STU_02152,20,Female,0,31000.0,4,Off-Campus,0,25000,3,12,31.1,0.0,2.36,81.6,66.0,1,0,6.6,0,Enrolled,0
STU_02152,20,Female,0,31000.0,4,Off-Campus,0,25000,4,15,26.7,0.0,2.16,78.3,51.0,0,0,5.9,0,Enrolled,1
STU_02153,20,Male,0,28000.0,3,With Parents,0,15000,1,15,25.6,0.0,2.83,94.6,67.0,0,1,2.1,0,Enrolled,0
STU_02153,20,Male,0,28000.0,3,With Parents,0,15000,2,15,24.4,0.0,2.85,86.7,48.0,0,0,1.2,0,Enrolled,0
STU_02153,20,Male,0,28000.0,3,With Parents,0,15000,3,15,15.7,0.0,2.79,83.9,60.0,1,0,2.2,0,Enrolled,0
STU_02153,20,Male,0,28000.0,3,With Parents,0,15000,4,12,25.6,0.0,2.74,84.4,55.0,0,0,1.3,0,Enrolled,0
STU_02153,20,Male,0,28000.0,3,With Parents,0,15000,5,15,23.0,0.0,2.63,83.4,77.0,1,0,1.0,0,Enrolled,0
STU_02153,20,Male,0,28000.0,3,With Parents,0,15000,6,15,25.5,0.0,2.47,80.2,37.0,1,1,3.5,0,Enrolled,0
STU_02153,20,Male,0,28000.0,3,With Parents,0,15000,7,15,26.3,0.0,2.55,75.4,49.0,0,0,1.0,0,Enrolled,0
STU_02153,20,Male,0,28000.0,3,With Parents,0,15000,8,15,24.1,0.0,2.49,77.3,48.0,0,1,2.5,0,Graduated,0
STU_02154,19,Male,0,39000.0,5,On-Campus,1,45000,1,12,22.8,0.0,3.55,91.0,87.0,0,0,6.3,0,Enrolled,0
STU_02154,19,Male,0,39000.0,5,On-Campus,1,45000,2,18,17.1,2064.0,3.12,88.2,64.0,1,0,5.6,0,Enrolled,0
STU_02154,19,Male,0,39000.0,5,On-Campus,1,45000,3,15,13.2,0.0,2.82,89.0,71.0,1,0,4.7,0,Enrolled,0
STU_02154,19,Male,0,39000.0,5,On-Campus,1,45000,4,15,7.0,0.0,2.5,90.6,67.0,3,1,5.5,0,Enrolled,0
STU_02154,19,Male,0,39000.0,5,On-Campus,1,45000,5,18,8.3,3987.0,2.3,85.8,65.0,1,1,7.9,0,Enrolled,1
STU_02155,18,Female,0,20000.0,4,On-Campus,0,15000,1,15,30.9,0.0,3.03,95.8,78.0,0,1,6.4,0,Enrolled,1
STU_02156,18,Female,0,71000.0,3,On-Campus,0,25000,1,18,9.1,1948.0,2.16,96.0,75.0,1,1,1.4,0,Enrolled,0
STU_02156,18,Female,0,71000.0,3,On-Campus,0,25000,2,21,0.0,0.0,2.3,93.0,77.0,1,1,1.8,0,Enrolled,0
STU_02156,18,Female,0,71000.0,3,On-Campus,0,25000,3,18,0.3,0.0,2.35,92.5,62.0,0,2,1.0,0,Enrolled,0
STU_02156,18,Female,0,71000.0,3,On-Campus,0,25000,4,18,9.0,0.0,2.3,84.8,76.0,0,1,3.0,0,Enrolled,0
STU_02156,18,Female,0,71000.0,3,On-Campus,0,25000,5,18,6.6,0.0,2.45,86.4,60.0,1,1,1.0,0,Enrolled,0
STU_02156,18,Female,0,71000.0,3,On-Campus,0,25000,6,18,4.2,0.0,2.42,83.2,50.0,2,1,2.3,0,Enrolled,0
STU_02156,18,Female,0,71000.0,3,On-Campus,0,25000,7,18,4.6,0.0,2.46,81.2,70.0,1,2,1.9,1,Dropped_Out,0
STU_02157,23,Female,1,29000.0,3,Off-Campus,0,25000,1,18,27.4,0.0,2.21,84.5,54.0,1,2,4.3,1,Dropped_Out,0
STU_02158,21,Female,0,64000.0,4,With Parents,0,15000,1,18,0.0,0.0,3.13,86.5,56.0,0,1,1.0,0,Enrolled,0
STU_02158,21,Female,0,64000.0,4,With Parents,0,15000,2,18,2.2,0.0,3.05,84.3,66.0,0,0,1.0,0,Enrolled,1
STU_02159,21,Female,0,33000.0,2,With Parents,1,15000,1,12,10.7,0.0,3.19,92.1,83.0,0,0,1.0,0,Enrolled,0
STU_02159,21,Female,0,33000.0,2,With Parents,1,15000,2,15,18.1,0.0,2.98,86.7,68.0,0,0,1.0,0,Enrolled,0
STU_02159,21,Female,0,33000.0,2,With Parents,1,15000,3,15,16.5,0.0,2.85,87.0,67.0,0,1,1.0,0,Enrolled,0
STU_02159,21,Female,0,33000.0,2,With Parents,1,15000,4,15,12.5,0.0,2.77,83.1,68.0,0,1,1.0,0,Enrolled,0
STU_02159,21,Female,0,33000.0,2,With Parents,1,15000,5,15,13.4,1163.0,2.74,82.9,71.0,0,2,1.9,0,Enrolled,0
STU_02159,21,Female,0,33000.0,2,With Parents,1,15000,6,18,19.2,0.0,2.62,81.1,71.0,0,0,1.8,0,Enrolled,0
STU_02159,21,Female,0,33000.0,2,With Parents,1,15000,7,15,17.0,0.0,2.57,85.1,75.0,1,1,1.0,0,Enrolled,1
STU_02160,19,Male,0,91000.0,4,Off-Campus,0,25000,1,9,4.8,2424.0,1.98,91.4,68.0,1,0,2.6,0,Enrolled,0
STU_02160,19,Male,0,91000.0,4,Off-Campus,0,25000,2,12,0.0,0.0,2.02,90.4,43.0,0,0,2.1,0,Enrolled,0
STU_02160,19,Male,0,91000.0,4,Off-Campus,0,25000,3,12,0.0,0.0,2.12,87.4,74.0,2,0,1.8,0,Enrolled,0
STU_02160,19,Male,0,91000.0,4,Off-Campus,0,25000,4,12,1.1,0.0,2.16,91.2,67.0,1,0,1.0,0,Enrolled,0
STU_02160,19,Male,0,91000.0,4,Off-Campus,0,25000,5,12,0.0,0.0,2.26,89.5,41.0,0,1,1.4,0,Enrolled,0
STU_02160,19,Male,0,91000.0,4,Off-Campus,0,25000,6,12,0.0,0.0,2.25,86.8,59.0,0,1,1.6,0,Enrolled,0
STU_02160,19,Male,0,91000.0,4,Off-Campus,0,25000,7,12,5.9,0.0,2.39,87.8,61.0,1,0,1.1,0,Enrolled,1
STU_02161,18,Male,1,50000.0,4,On-Campus,0,15000,1,15,23.3,0.0,2.28,87.0,66.0,0,2,2.5,0,Enrolled,0
STU_02161,18,Male,1,,4,On-Campus,0,15000,2,15,18.4,0.0,2.22,82.1,50.0,1,0,2.8,0,Enrolled,0
STU_02161,18,Male,1,50000.0,4,On-Campus,0,15000,3,15,13.2,0.0,2.1,80.0,61.0,2,2,2.3,1,Dropped_Out,0
STU_02162,18,Male,0,26000.0,1,On-Campus,0,45000,1,15,26.2,0.0,3.05,83.5,61.0,0,0,4.1,0,Enrolled,1
STU_02163,19,Female,0,219000.0,5,With Parents,0,15000,1,15,8.9,0.0,2.94,93.5,62.0,0,0,1.0,0,Enrolled,0
STU_02163,19,Female,0,219000.0,5,With Parents,0,15000,2,15,8.5,0.0,3.02,92.0,88.0,2,0,1.0,0,Enrolled,0
STU_02163,19,Female,0,219000.0,5,With Parents,0,15000,3,15,7.5,0.0,3.04,97.2,65.0,0,1,1.0,0,Enrolled,0
STU_02163,19,Female,0,219000.0,5,With Parents,0,15000,4,15,7.3,0.0,3.0,90.4,78.0,0,0,1.0,0,Enrolled,0
